name,ra_h,ra_m,ra_s,dec_d,dec_m,dec_s
ngc5801,15,0,25.94,-13,54,15.5
ngc5802,15,0,30.0,-13,55,8.5
ngc5803,15,0,34.54,-13,53,40.3
ngc5804,14,57,6.8,49,40,8.5
ngc5805,14,57,11.9,49,37,40.0
ngc5805 ned01,14,57,11.62,49,37,44.4
ngc5805 ned02,14,57,12.13,49,37,36.8
ngc5806,15,0,0.4,1,53,28.7
ngc5807,14,55,48.67,63,54,12.5
ngc5808,14,54,2.81,73,7,54.1
ngc5809,15,0,52.33,-14,9,54.7
ngc5810,15,2,42.73,-17,52,4.8
ngc5811,15,0,26.9,1,37,26.0
ngc5812,15,0,55.7,-7,27,26.5
ngc5813,15,1,11.23,1,42,7.1
ngc5814,15,1,21.15,1,38,13.5
ngc5815,15,0,29.29,-16,50,3.5
ngc5816,15,0,4.86,-16,5,37.1
ngc5817,14,59,40.85,-16,10,49.3
ngc5818,14,58,58.39,49,49,17.1
ngc5819,14,54,2.81,73,7,54.1
ngc5820,14,58,39.82,53,53,9.9
ngc5821,14,58,59.66,53,55,23.8
ngc5822,15,4,21.25,-54,23,47.1
ngc5823,15,5,30.63,-55,36,13.5
ngc5824,15,3,58.64,-33,4,5.3
ngc5825,14,54,31.49,18,38,32.3
ngc5826,15,6,33.84,55,28,44.8
ngc5827,15,1,53.73,25,57,52.3
ngc5828,15,0,46.11,49,59,37.2
ngc5829,15,2,42.01,23,20,1.0
ngc5830,15,1,50.91,47,52,31.4
ngc5831,15,4,7.0,1,13,11.7
ngc5832,14,57,45.71,71,40,56.4
ngc5833,15,11,53.65,-72,51,33.9
ngc5834,15,3,58.64,-33,4,5.3
ngc5835,15,2,25.37,48,52,39.7
ngc5836,14,59,30.99,73,53,35.6
ngc5837,15,4,40.58,12,38,0.4
ngc5838,15,5,26.26,2,5,57.6
ngc5839,15,5,27.49,1,38,5.3
ngc5840,15,4,20.55,29,30,21.7
ngc5841,15,6,35.04,2,0,17.3
ngc5842,15,4,51.99,21,4,10.0
ngc5843,15,7,27.89,-36,19,38.7
ngc5844,15,10,40.95,-64,40,25.2
ngc5845,15,6,0.81,1,38,1.7
ngc5846,15,6,29.28,1,36,20.2
ngc5846a,15,6,29.2,1,35,41.5
ngc5847,15,6,22.27,6,22,47.6
ngc5848,15,6,35.04,2,0,17.3
ngc5849,15,6,50.69,-14,34,18.6
ngc5850,15,7,7.69,1,32,39.3
ngc5851,15,6,53.42,12,51,31.9
ngc5852,15,6,56.41,12,50,48.6
ngc5853,15,5,53.29,39,31,19.9
ngc5854,15,7,47.7,2,34,7.1
ngc5855,15,7,49.04,3,59,3.0
ngc5856,15,7,20.23,18,26,32.8
ngc5857,15,7,27.31,19,35,51.5
ngc5858,15,8,49.14,-11,12,28.2
ngc5859,15,7,34.74,19,34,56.3
ngc5860,15,6,33.8,42,38,29.0
ngc5860 ned01,15,6,33.62,42,38,25.3
ngc5860 ned02,15,6,33.8,42,38,34.1
ngc5861,15,9,16.09,-11,19,18.0
ngc5862,15,6,3.31,55,34,25.9
ngc5863,15,10,48.36,-18,25,51.7
ngc5864,15,9,33.56,3,3,9.9
ngc5865,15,9,49.18,0,31,47.4
ngc5866,15,6,29.5,55,45,47.6
ngc5866b,15,12,7.23,55,47,6.3
ngc5867,15,6,24.32,55,43,53.7
ngc5868,15,9,49.18,0,31,47.4
ngc5869,15,9,49.44,0,28,12.1
ngc5870,15,6,33.84,55,28,44.8
ngc5871,15,10,4.79,0,29,52.8
ngc5872,15,10,55.66,-11,28,48.5
ngc5873,15,12,50.8,-38,7,32.0
ngc5874,15,7,51.83,54,45,10.0
ngc5875,15,9,13.16,52,31,42.4
ngc5876,15,9,31.56,54,30,23.4
ngc5877,15,12,53.07,-4,55,38.0
ngc5878,15,13,45.71,-14,16,11.4
ngc5879,15,9,46.73,57,0,0.7
ngc5880,15,15,1.14,-14,34,44.5
ngc5881,15,6,20.82,62,58,51.5
ngc5882,15,16,50.0,-45,38,57.5
ngc5883,15,15,10.18,-14,37,1.4
ngc5884,15,13,9.13,31,51,39.8
ngc5885,15,15,4.16,-10,5,9.6
ngc5886,15,12,45.44,41,14,0.9
ngc5887,15,14,43.98,1,9,15.3
ngc5888,15,13,7.37,41,15,52.7
ngc5889,15,13,15.75,41,19,40.7
ngc5890,15,17,51.17,-17,35,21.1
ngc5891,15,16,13.4,-11,29,39.3
ngc5892,15,13,48.21,-15,27,50.0
ngc5893,15,13,34.17,41,57,31.7
ngc5894,15,11,40.98,59,48,32.2
ngc5895,15,13,50.0,42,0,29.1
ngc5896,15,13,50.68,42,1,27.4
ngc5897,15,17,24.4,-21,0,36.4
ngc5898,15,18,13.56,-24,5,52.6
ngc5899,15,15,3.22,42,2,59.4
ngc5900,15,15,5.16,42,12,33.9
ngc5901,15,15,2.6,42,13,41.0
ngc5902,15,14,22.4,50,19,46.8
ngc5903,15,18,36.53,-24,4,6.9
ngc5904,15,18,33.75,2,4,57.7
ngc5905,15,15,23.32,55,31,2.5
ngc5906,15,15,53.77,56,19,43.6
ngc5907,15,15,53.77,56,19,43.6
ngc5908,15,16,43.22,55,24,33.3
ngc5909,15,11,28.03,75,23,1.7
ngc5910,15,19,25.1,20,53,42.0
ngc5910 ned01,15,19,24.26,20,53,26.9
ngc5910 ned02,15,19,24.74,20,53,46.9
ngc5910 ned03,15,19,25.83,20,53,58.3
ngc5911,15,20,18.22,3,31,6.0
ngc5912,15,11,40.9,75,23,5.3
ngc5913,15,20,55.44,-2,34,40.6
ngc5914,15,18,43.82,41,51,55.7
ngc5914b,15,18,45.31,41,53,26.9
ngc5915,15,21,33.08,-13,5,30.3
ngc5916,15,21,37.92,-13,10,9.4
ngc5916a,15,21,13.84,-13,6,2.2
ngc5917,15,21,32.57,-7,22,37.8
ngc5918,15,19,25.26,45,52,48.9
ngc5919,15,21,36.88,7,43,9.5
ngc5920,15,21,51.85,7,42,31.7
ngc5921,15,21,56.56,5,4,13.9
ngc5922,15,21,14.24,41,43,33.4
ngc5923,15,21,14.24,41,43,33.4
ngc5924,15,22,1.98,31,13,59.1
ngc5925,15,27,26.82,-54,31,43.6
ngc5926,15,23,24.9,12,42,55.0
ngc5927,15,28,0.43,-50,40,22.0
ngc5928,15,26,2.88,18,4,25.1
ngc5929,15,26,6.16,41,40,14.4
ngc5930,15,26,7.94,41,40,33.8
ngc5931,15,29,29.63,7,34,23.7
ngc5932,15,26,48.21,48,36,53.9
ngc5933,15,27,1.57,48,36,47.9
ngc5934,15,28,12.78,42,55,47.7
ngc5935,15,28,16.71,42,56,38.8
ngc5936,15,30,0.83,12,59,21.6
ngc5937,15,30,46.13,-2,49,46.2
ngc5938,15,36,26.27,-66,51,35.1
ngc5939,15,24,46.03,68,43,50.3
ngc5940,15,31,18.07,7,27,27.9
ngc5941,15,31,40.24,7,20,20.4
ngc5942,15,31,36.82,7,18,44.7
ngc5943,15,29,44.12,42,46,40.7
ngc5944,15,31,47.6,7,18,29.3
ngc5945,15,29,45.02,42,55,7.2
ngc5946,15,35,28.57,-50,39,35.0
ngc5947,15,30,36.6,42,43,1.7
ngc5948,15,32,58.64,3,58,58.2
ngc5949,15,28,0.67,64,45,47.5
ngc5950,15,31,30.79,40,25,48.1
ngc5951,15,33,43.06,15,0,26.2
ngc5952,15,34,56.44,4,57,31.8
ngc5953,15,34,32.38,15,11,37.6
ngc5954,15,34,35.02,15,12,0.2
ngc5955,15,35,12.48,5,3,46.8
ngc5956,15,34,58.54,11,45,1.0
ngc5957,15,35,23.21,12,2,51.4
ngc5958,15,34,49.15,28,39,18.9
ngc5959,15,37,22.43,-16,35,44.8
ngc5960,15,36,18.43,5,39,55.3
ngc5961,15,35,16.32,30,51,51.0
ngc5962,15,36,31.68,16,36,28.0
ngc5963,15,33,27.86,56,33,34.9
ngc5964,15,37,36.22,5,58,26.5
ngc5965,15,34,2.46,56,41,8.2
ngc5966,15,35,52.14,39,46,8.2
ngc5967,15,48,15.93,-75,40,22.6
ngc5967a,15,46,58.72,-75,47,14.8
ngc5968,15,39,57.17,-30,33,10.0
ngc5969,15,34,51.02,56,27,3.9
ngc5970,15,38,29.97,12,11,11.8
ngc5971,15,35,36.89,56,27,42.1
ngc5972,15,38,54.17,17,1,34.3
ngc5973,15,40,15.47,-8,36,3.4
ngc5974,15,39,2.42,31,45,35.7
ngc5975,15,39,57.97,21,28,14.9
ngc5976,15,36,47.97,59,23,51.9
ngc5977,15,40,33.45,17,7,40.7
ngc5978,15,42,27.22,-13,14,4.0
ngc5979,15,47,41.06,-61,13,4.3
ngc5980,15,41,30.4,15,47,15.6
ngc5981,15,37,53.45,59,23,30.3
ngc5982,15,38,39.83,59,21,21.0
ngc5983,15,42,45.63,8,14,28.0
ngc5984,15,42,53.17,14,13,53.3
ngc5985,15,39,37.09,59,19,55.0
ngc5986,15,46,3.44,-37,47,10.1
ngc5987,15,39,57.37,58,4,46.3
ngc5988,15,44,33.86,10,17,35.3
ngc5989,15,41,32.8,59,45,18.8
ngc5990,15,46,16.36,2,24,55.5
ngc5991,15,45,16.78,24,37,49.9
ngc5992,15,44,21.51,41,5,10.9
ngc5993,15,44,27.62,41,7,14.9
ngc5994,15,46,53.26,17,52,21.4
ngc5995,15,48,24.95,-13,45,28.0
ngc5996,15,46,58.88,17,53,3.1
ngc5997,15,47,27.67,8,19,16.3
ngc5998,15,49,38.21,-28,34,41.6
ngc5999,15,52,8.63,-56,28,22.1
ngc6000,15,49,49.55,-29,23,12.6
ngc6001,15,47,45.96,28,38,30.1
ngc6002,15,47,44.39,28,36,34.9
ngc6003,15,49,25.64,19,1,55.5
ngc6004,15,50,22.72,18,56,21.4
ngc6005,15,55,48.7,-57,26,14.6
ngc6006,15,53,2.57,12,0,19.3
ngc6007,15,53,23.18,11,57,33.1
ngc6008,15,52,56.03,21,6,1.8
ngc6009,15,53,24.08,12,3,31.2
ngc6010,15,54,19.15,0,32,35.0
ngc6011,15,46,32.89,72,10,9.2
ngc6012,15,54,13.94,14,36,4.5
ngc6013,15,52,52.84,40,38,48.2
ngc6014,15,55,57.4,5,55,54.8
ngc6015,15,51,25.23,62,18,36.1
ngc6016,15,55,54.87,26,57,59.4
ngc6017,15,57,15.44,5,59,54.2
ngc6018,15,57,29.77,15,52,21.4
ngc6019,15,52,9.14,64,50,26.4
ngc6020,15,57,8.14,22,24,16.5
ngc6021,15,57,30.69,15,57,21.8
ngc6022,15,57,47.77,16,16,56.3
ngc6023,15,57,49.62,16,18,36.7
ngc6024,15,53,7.87,64,55,5.0
ngc6025,16,3,17.79,-60,25,52.9
ngc6026,16,1,20.91,-34,32,39.2
ngc6027,15,59,12.54,20,45,48.1
ngc6027a,15,59,11.14,20,45,17.5
ngc6027b,15,59,10.83,20,45,43.9
ngc6027c,15,59,11.87,20,44,51.4
ngc6027d,15,59,12.9,20,45,35.7
ngc6027e,15,59,14.48,20,45,57.3
ngc6028,16,1,28.96,19,21,35.6
ngc6029,16,1,58.87,12,34,26.4
ngc6030,16,1,51.42,17,57,27.0
ngc6031,16,7,35.38,-54,0,53.8
ngc6032,16,3,1.12,20,57,21.4
ngc6033,16,4,27.98,-2,7,15.5
ngc6034,16,3,32.08,17,11,55.3
ngc6035,16,3,24.18,20,53,28.5
ngc6036,16,4,30.75,3,52,6.5
ngc6037,16,4,29.9,3,48,54.5
ngc6038,16,2,40.55,37,21,34.2
ngc6039,16,4,39.57,17,42,3.1
ngc6040,16,4,26.63,17,44,42.5
ngc6041,16,4,35.28,17,43,9.3
ngc6042,16,4,39.57,17,42,3.1
ngc6043,16,5,1.2,17,46,26.0
ngc6044,16,4,59.68,17,52,13.3
ngc6045,16,5,7.89,17,45,27.6
ngc6046,16,1,28.96,19,21,35.6
ngc6047,16,5,8.99,17,43,47.6
ngc6048,15,57,30.25,70,41,20.8
ngc6049,16,5,37.93,8,5,46.5
ngc6050,16,5,23.37,17,45,25.8
ngc6050b,16,5,22.22,17,45,15.1
ngc6051,16,4,56.67,23,55,57.7
ngc6052,16,5,12.99,20,32,32.5
ngc6052 ned01,16,5,12.87,20,32,32.6
ngc6052 ned02,16,5,13.23,20,32,32.7
ngc6053,16,5,32.56,18,9,34.5
ngc6054,16,5,38.15,17,46,4.4
ngc6055,16,5,39.65,18,9,51.7
ngc6056,16,5,31.28,17,57,49.1
ngc6057,16,5,32.56,18,9,34.5
ngc6058,16,4,26.54,40,40,59.0
ngc6059,16,6,48.0,-6,23,35.0
ngc6060,16,5,51.98,21,29,5.9
ngc6061,16,6,16.03,18,14,59.8
ngc6062,16,6,22.82,19,46,40.7
ngc6062b,16,6,18.97,19,45,47.7
ngc6063,16,7,12.99,7,58,44.4
ngc6064,16,5,12.99,20,32,32.5
ngc6065,16,7,22.96,13,53,16.5
ngc6066,16,7,35.35,13,56,37.4
ngc6067,16,13,11.05,-54,13,8.2
ngc6068,15,55,25.99,78,59,48.4
ngc6068a,15,54,47.51,78,59,6.4
ngc6069,16,7,41.64,38,55,50.7
ngc6070,16,9,58.69,0,42,33.5
ngc6071,16,2,7.03,70,25,1.3
ngc6072,16,12,58.2,-36,13,48.0
ngc6073,16,10,10.85,16,41,58.6
ngc6074,16,11,17.0,14,15,25.0
ngc6074 ned01,16,11,16.76,14,15,18.1
ngc6074 ned02,16,11,17.22,14,15,31.5
ngc6075,16,11,22.59,23,57,54.0
ngc6076,16,11,13.4,26,52,21.0
ngc6076 ned01,16,11,13.01,26,52,19.3
ngc6076 ned02,16,11,13.8,26,52,24.0
ngc6077,16,11,14.12,26,55,24.3
ngc6078,16,12,5.45,14,12,31.6
ngc6079,16,4,29.21,69,39,56.8
ngc6080,16,12,59.0,2,10,45.0
ngc6080 ned01,16,12,58.64,2,10,38.2
ngc6080 ned02,16,12,59.46,2,10,51.8
ngc6081,16,12,56.86,9,52,1.6
ngc6082,16,15,27.56,-34,13,57.9
ngc6083,16,13,12.66,14,11,7.5
ngc6084,16,14,16.72,17,45,26.8
ngc6085,16,12,35.22,29,21,54.3
ngc6086,16,12,35.53,29,29,5.2
ngc6087,16,18,50.58,-57,56,4.5
ngc6088,16,10,43.5,57,27,51.0
ngc6088 ned01,16,10,42.63,57,27,59.5
ngc6088 ned02,16,10,44.38,57,27,43.7
ngc6089,16,12,40.7,33,2,11.0
ngc6089 ned01,16,12,40.15,33,2,5.6
ngc6089 ned02,16,12,41.34,33,2,15.8
ngc6090,16,11,40.7,52,27,24.0
ngc6090 ned01,16,11,40.33,52,27,23.7
ngc6090 ned02,16,11,40.82,52,27,26.9
ngc6091,16,7,52.99,69,54,17.2
ngc6092,16,14,4.6,28,7,32.2
ngc6093,16,17,2.51,-22,58,30.4
ngc6094,16,6,33.9,72,29,39.8
ngc6095,16,11,10.97,61,16,4.7
ngc6096,16,14,46.7,26,33,31.8
ngc6097,16,14,26.17,35,6,33.0
ngc6098,16,15,34.18,19,27,43.1
ngc6099,16,15,35.56,19,27,12.2
ngc6100,16,16,52.37,0,50,28.7
ngc6101,16,25,48.57,-72,12,5.6
ngc6102,16,15,36.92,28,9,30.9
ngc6103,16,15,44.62,31,57,50.2
ngc6104,16,16,30.69,35,42,29.0
ngc6105,16,17,9.31,34,52,44.0
ngc6106,16,18,47.17,7,24,39.2
ngc6107,16,17,20.13,34,54,7.0
ngc6108,16,17,25.63,35,8,8.6
ngc6109,16,17,40.52,35,0,15.4
ngc6110,16,17,43.97,35,5,13.1
ngc6111,16,14,22.8,63,15,40.0
ngc6112,16,18,0.56,35,6,37.0
ngc6113,16,19,10.54,14,8,1.1
ngc6114,16,18,23.63,35,10,27.5
ngc6115,16,24,26.38,-51,56,53.7
ngc6116,16,18,54.6,35,9,14.3
ngc6117,16,19,18.16,37,5,42.8
ngc6118,16,21,48.62,-2,17,0.4
ngc6119,16,19,41.97,37,48,22.7
ngc6120,16,19,48.1,37,46,28.1
ngc6121,16,23,35.4,-26,31,31.9
ngc6122,16,20,9.53,37,47,53.6
ngc6123,16,17,19.74,61,56,20.8
ngc6124,16,25,20.06,-40,39,13.3
ngc6125,16,19,11.55,57,59,3.2
ngc6126,16,21,27.93,36,22,35.9
ngc6127,16,19,11.55,57,59,3.2
ngc6128,16,19,11.55,57,59,3.2
ngc6129,16,21,43.27,37,59,45.7
ngc6130,16,19,33.44,57,36,53.9
ngc6131,16,21,52.25,38,55,56.8
ngc6132,16,23,38.84,11,47,10.5
ngc6133,16,20,17.21,56,39,8.7
ngc6134,16,27,46.5,-49,9,4.2
ngc6135,16,14,24.88,64,58,57.9
ngc6136,16,20,59.42,55,58,13.8
ngc6137,16,23,3.1,37,55,20.5
ngc6138,17,22,40.02,41,6,6.1
ngc6139,16,27,40.51,-38,50,59.1
ngc6140,16,20,58.16,65,23,26.0
ngc6141,16,23,6.41,40,51,29.9
ngc6142,16,23,21.07,37,15,30.2
ngc6143,16,21,42.29,55,5,9.8
ngc6144,16,27,14.14,-26,1,29.0
ngc6145,16,25,2.36,40,56,47.9
ngc6146,16,25,10.36,40,53,34.3
ngc6147,16,25,5.84,40,55,43.6
ngc6148,16,27,4.03,24,5,35.8
ngc6149,16,27,24.23,19,35,49.9
ngc6150,16,25,50.03,40,29,18.8
ngc6151,16,38,24.22,-73,15,8.8
ngc6152,16,32,45.62,-52,38,38.4
ngc6153,16,31,30.64,-40,15,12.4
ngc6154,16,25,30.48,49,50,24.9
ngc6155,16,26,8.34,48,22,0.5
ngc6156,16,34,52.55,-60,37,7.7
ngc6157,16,25,48.39,55,21,38.1
ngc6158,16,27,40.89,39,22,58.8
ngc6159,16,27,25.23,42,40,47.0
ngc6160,16,27,41.13,40,55,37.2
ngc6161,16,28,20.63,32,48,38.3
ngc6162,16,28,22.37,32,50,57.6
ngc6163,16,28,27.91,32,50,47.0
ngc6164,16,33,41.84,-48,4,48.2
ngc6165,16,34,3.45,-48,9,1.8
ngc6166,16,28,38.48,39,33,5.6
ngc6166b,16,28,53.21,39,33,36.0
ngc6166c,16,28,23.31,39,34,13.1
ngc6167,16,34,34.98,-49,46,18.8
ngc6168,16,31,21.3,20,11,5.8
ngc6169,16,34,4.63,-44,2,44.3
ngc6170,16,27,36.5,59,33,45.0
ngc6171,16,32,31.92,-13,3,13.1
ngc6172,16,22,10.3,-1,30,53.5
ngc6173,16,29,44.9,40,48,41.8
ngc6174,16,29,47.68,40,52,19.1
ngc6174 ned01,16,29,46.5,40,52,29.5
ngc6174 ned02,16,29,47.32,40,52,21.8
ngc6175,16,29,57.9,40,37,45.0
ngc6175 ned01,16,29,57.53,40,37,50.6
ngc6175 ned02,16,29,58.06,40,37,42.8
ngc6176,16,27,36.5,59,33,45.0
ngc6177,16,30,38.88,35,3,23.2
ngc6178,16,35,47.25,-45,38,37.5
ngc6179,16,30,47.05,35,6,8.1
ngc6180,16,30,33.92,40,32,22.0
ngc6181,16,32,20.96,19,49,35.6
ngc6182,16,29,34.0,55,31,4.0
ngc6183,16,41,41.9,-69,22,19.8
ngc6184,16,31,34.53,40,33,56.2
ngc6185,16,33,17.83,35,20,32.4
ngc6186,16,34,25.48,21,32,27.2
ngc6187,16,31,36.7,57,42,24.0
ngc6188,16,40,5.84,-48,39,44.2
ngc6189,16,31,40.9,59,37,34.0
ngc6190,16,32,6.7,58,26,20.3
ngc6191,16,11,30.49,58,47,9.0
ngc6192,16,40,23.87,-43,22,0.5
ngc6193,16,41,20.23,-48,45,45.1
ngc6194,16,36,37.15,36,12,1.6
ngc6195,16,36,32.57,39,1,40.4
ngc6196,16,37,53.92,36,4,23.0
ngc6197,16,37,59.88,35,59,43.8
ngc6198,16,35,30.65,57,29,12.4
ngc6199,16,39,28.97,36,3,32.3
ngc6200,16,44,7.35,-47,27,45.6
ngc6201,16,40,14.41,23,45,55.2
ngc6202,16,43,23.23,61,59,2.2
ngc6203,16,40,27.41,23,46,29.4
ngc6204,16,46,9.5,-47,1,1.1
ngc6205,16,41,41.63,36,27,40.7
ngc6206,16,40,7.9,58,37,2.5
ngc6207,16,43,3.75,36,49,56.7
ngc6208,16,49,28.19,-53,43,42.0
ngc6209,16,54,57.66,-72,35,11.9
ngc6210,16,44,29.52,23,47,59.4
ngc6211,16,41,27.64,57,47,1.1
ngc6212,16,43,23.14,39,48,23.2
ngc6213,16,41,37.19,57,48,53.5
ngc6214,16,39,31.93,66,2,22.3
ngc6215,16,51,6.81,-58,59,36.5
ngc6215a,16,52,59.45,-58,56,52.8
ngc6216,16,49,23.61,-44,43,53.5
ngc6217,16,32,39.2,78,11,53.4
ngc6218,16,47,14.52,-1,56,52.2
ngc6219,16,46,22.51,9,2,16.3
ngc6220,16,47,13.28,-0,16,31.7
ngc6221,16,52,46.08,-59,13,7.0
ngc6222,17,0,45.4,-44,39,17.9
ngc6223,16,43,4.31,61,34,44.1
ngc6224,16,48,18.54,6,18,44.0
ngc6225,16,48,21.58,6,13,22.0
ngc6226,16,43,23.23,61,59,2.2
ngc6227,16,51,33.72,-41,13,49.9
ngc6228,16,48,2.66,26,12,48.8
ngc6229,16,46,58.86,47,31,40.1
ngc6230,16,50,44.7,4,36,18.0
ngc6230 ned01,16,50,42.73,4,36,18.0
ngc6230 ned02,16,50,46.7,4,36,16.7
ngc6231,16,54,10.92,-41,49,27.3
ngc6232,16,43,20.24,70,37,57.1
ngc6233,16,50,15.7,23,34,47.4
ngc6234,16,51,57.34,4,23,0.7
ngc6235,16,53,25.36,-22,10,38.8
ngc6236,16,44,34.65,70,46,48.8
ngc6237,16,44,7.54,70,38,5.3
ngc6238,16,47,16.63,62,8,49.3
ngc6239,16,50,4.98,42,44,22.9
ngc6240,16,52,58.87,2,24,3.3
ngc6241,16,50,10.95,45,25,14.2
ngc6242,16,55,33.44,-39,27,39.4
ngc6243,16,52,26.29,23,19,57.3
ngc6244,16,48,3.91,62,12,1.6
ngc6245,16,45,22.48,70,48,16.5
ngc6246,16,49,52.72,55,32,31.4
ngc6246a,16,50,13.98,55,23,4.6
ngc6247,16,48,20.24,62,58,35.1
ngc6248,16,46,21.99,70,21,31.7
ngc6249,16,57,41.5,-44,48,42.8
ngc6250,16,57,56.07,-45,56,11.9
ngc6251,16,32,31.97,82,32,16.4
ngc6252,16,32,40.57,82,34,36.4
ngc6253,16,59,5.13,-52,42,31.7
ngc6254,16,57,8.99,-4,5,57.6
ngc6255,16,54,47.95,36,30,4.0
ngc6256,16,59,32.69,-37,7,17.1
ngc6257,16,56,3.51,39,38,43.8
ngc6258,16,52,29.79,60,30,52.3
ngc6259,17,0,45.4,-44,39,17.9
ngc6260,16,51,50.61,63,42,52.5
ngc6261,16,56,30.52,27,58,39.0
ngc6262,16,58,42.8,57,5,54.2
ngc6263,16,56,43.2,27,49,19.5
ngc6264,16,57,16.13,27,50,58.6
ngc6265,16,57,29.1,27,50,39.2
ngc6266,17,1,12.6,-30,6,44.5
ngc6267,16,58,8.66,22,59,6.4
ngc6268,17,2,10.39,-39,43,41.6
ngc6269,16,57,58.09,27,51,15.6
ngc6270,16,58,44.05,27,51,32.8
ngc6271,16,58,50.77,27,57,52.7
ngc6272,16,58,58.26,27,55,51.3
ngc6273,17,2,37.68,-26,16,4.6
ngc6274,16,59,20.92,29,56,37.8
ngc6274 ned01,16,59,20.5,29,56,47.1
ngc6274 ned02,16,59,21.43,29,56,26.0
ngc6275,16,55,33.37,63,14,31.9
ngc6276,17,0,45.09,23,2,38.4
ngc6277,17,0,48.89,23,2,21.7
ngc6278,17,0,50.33,23,0,39.7
ngc6279,16,59,1.43,47,14,13.8
ngc6280,17,1,57.49,6,39,56.7
ngc6281,17,4,41.3,-37,59,6.8
ngc6282,17,0,47.11,29,49,14.2
ngc6283,16,59,26.57,49,55,19.1
ngc6284,17,4,28.75,-24,45,51.6
ngc6285,16,58,24.01,58,57,21.5
ngc6286,16,58,31.38,58,56,10.5
ngc6287,17,5,9.34,-22,42,28.8
ngc6288,16,57,24.45,68,27,25.3
ngc6289,16,57,44.99,68,30,53.0
ngc6290,17,0,56.43,58,58,13.8
ngc6291,17,0,55.92,58,56,15.2
ngc6292,17,3,3.47,61,2,38.0
ngc6293,17,10,10.41,-26,34,54.3
ngc6294,17,10,16.23,-26,34,28.4
ngc6295,17,3,15.35,60,20,15.9
ngc6296,17,8,44.47,3,53,38.7
ngc6297,17,3,36.55,62,1,32.2
ngc6298,17,3,36.55,62,1,32.2
ngc6299,17,5,4.41,62,27,28.2
ngc6300,17,16,59.47,-62,49,14.0
ngc6301,17,8,32.74,42,20,20.8
ngc6302,17,13,44.63,-37,6,11.3
ngc6303,17,5,2.77,68,49,39.3
ngc6304,17,14,32.51,-29,27,44.2
ngc6305,17,18,0.92,-59,10,19.5
ngc6306,17,7,36.98,60,43,44.0
ngc6307,17,7,40.47,60,45,2.8
ngc6308,17,11,59.71,23,22,47.8
ngc6309,17,14,4.3,-12,54,38.0
ngc6310,17,7,57.47,60,59,24.6
ngc6311,17,10,43.57,41,39,4.0
ngc6312,17,10,48.16,42,17,15.7
ngc6313,17,10,20.8,48,19,54.3
ngc6314,17,12,38.71,23,16,12.2
ngc6315,17,12,46.15,23,13,24.8
ngc6316,17,16,37.41,-28,8,24.1
ngc6317,17,8,59.51,62,53,52.8
ngc6318,17,16,11.59,-39,25,29.9
ngc6319,17,9,44.08,62,58,23.0
ngc6320,17,12,55.74,40,15,59.4
ngc6321,17,14,24.22,20,18,50.1
ngc6322,17,18,25.79,-42,56,2.5
ngc6323,17,13,18.08,43,46,56.8
ngc6324,17,5,25.32,75,24,25.3
ngc6325,17,17,59.27,-23,45,57.7
ngc6326,17,20,46.36,-51,45,15.8
ngc6327,17,14,2.29,43,38,58.1
ngc6328,17,23,41.03,-65,0,36.6
ngc6329,17,14,15.03,43,41,4.9
ngc6330,17,15,44.42,29,24,15.5
ngc6331,17,3,35.97,78,37,44.4
ngc6332,17,15,2.9,43,39,36.7
ngc6333,17,19,11.78,-18,30,58.5
ngc6334,17,20,49.7,-36,6,9.8
ngc6335,17,19,31.92,-30,9,51.0
ngc6336,17,16,16.57,43,49,13.7
ngc6337,17,22,15.61,-38,29,1.4
ngc6338,17,15,22.99,57,24,40.3
ngc6339,17,17,6.5,40,50,41.9
ngc6340,17,10,24.85,72,18,16.0
ngc6341,17,17,7.27,43,8,11.5
ngc6342,17,21,10.14,-19,35,14.7
ngc6343,17,17,16.27,41,3,9.8
ngc6344,17,17,18.15,42,26,3.1
ngc6345,17,15,24.28,57,21,1.1
ngc6346,17,15,24.49,57,19,21.1
ngc6347,17,19,54.67,16,39,38.5
ngc6348,17,18,21.19,41,38,51.4
ngc6349,17,19,6.55,36,3,39.3
ngc6350,17,18,42.25,41,41,39.6
ngc6351,17,19,11.4,36,3,38.0
ngc6351 ned01,17,19,11.08,36,3,37.5
ngc6351 ned02,17,19,11.67,36,3,39.8
ngc6352,17,25,29.16,-48,25,21.7
ngc6353,17,21,12.47,15,41,18.8
ngc6354,17,24,34.28,-38,32,29.8
ngc6355,17,23,58.65,-26,21,12.3
ngc6356,17,23,34.99,-17,48,46.9
ngc6357,17,24,43.57,-34,12,4.8
ngc6358,17,18,53.01,52,36,55.0
ngc6359,17,17,52.99,61,46,50.9
ngc6360,17,24,27.62,-29,52,17.7
ngc6361,17,18,41.09,60,36,29.4
ngc6362,17,31,54.84,-67,2,52.3
ngc6363,17,22,40.02,41,6,6.1
ngc6364,17,24,27.33,29,23,24.6
ngc6365,17,22,43.7,62,10,12.0
ngc6365a,17,22,43.81,62,9,57.9
ngc6365b,17,22,43.53,62,10,25.4
ngc6366,17,27,44.33,-5,4,35.9
ngc6367,17,25,9.01,37,45,35.6
ngc6368,17,27,11.54,11,32,37.0
ngc6369,17,29,20.5,-23,45,34.0
ngc6370,17,23,25.18,56,58,28.3
ngc6371,17,27,20.59,26,30,18.2
