name,ra_h,ra_m,ra_s,dec_d,dec_m,dec_s
abell2668,23,52,12.0,14,4,0.0
abell2669,23,52,54.0,3,12,0.0
abell2670,23,54,12.0,-10,24,0.0
abell2671,23,55,6.0,5,26,0.0
abell2672,23,55,6.0,26,28,0.0
abell2673,23,55,18.0,1,57,0.0
abell2674,23,55,36.0,1,46,0.0
abell2675,23,55,36.0,11,27,0.0
abell2676,23,55,48.0,6,4,0.0
abell2677,23,55,48.0,34,23,0.0
abell2678,23,55,54.0,11,41,0.0
abell2679,23,56,30.0,-20,22,0.0
abell2680,23,56,30.0,-21,2,0.0
abell2681,23,57,24.0,-24,20,0.0
abell2682,23,57,30.0,-20,33,0.0
abell2683,23,57,36.0,-25,33,0.0
abell2684,23,58,12.0,-10,31,0.0
abell2685,23,58,30.0,-24,24,0.0
abell2686,23,59,24.0,-20,48,0.0
abell2687,0,0,6.0,32,11,0.0
abell2688,0,0,12.0,15,51,0.0
abell2689,0,0,12.0,-15,44,0.0
abell2690,0,0,24.0,-25,8,0.0
abell2691,0,1,24.0,-3,5,0.0
abell2692,0,2,6.0,12,4,0.0
abell2693,0,2,12.0,-19,33,0.0
abell2694,0,2,36.0,8,27,0.0
abell2695,0,2,48.0,18,46,0.0
abell2696,0,3,24.0,0,55,0.0
abell2697,0,3,24.0,-6,6,0.0
abell2698,0,3,30.0,4,39,0.0
abell2699,0,3,48.0,-15,16,0.0
abell2700,0,3,54.0,2,5,0.0
abell2701,0,4,18.0,-9,35,0.0
abell2702,0,4,54.0,31,25,0.0
abell2703,0,5,24.0,16,7,0.0
abell2704,0,5,36.0,-11,52,0.0
abell2705,0,6,0.0,15,49,0.0
abell2706,0,6,6.0,11,9,0.0
abell2707,0,6,24.0,-10,24,0.0
abell2708,0,6,36.0,-16,55,0.0
abell2709,0,6,42.0,-9,58,0.0
abell2710,0,6,42.0,-15,22,0.0
abell2711,0,7,0.0,25,7,0.0
