name,ra_h,ra_m,ra_s,dec_d,dec_m,dec_s
ic3315,12,25,38.93,12,18,49.5
ic3316,12,25,36.15,26,9,47.7
ic3317,12,25,38.91,25,20,38.1
ic3318,12,25,49.85,9,45,46.1
ic3319,12,25,50.93,10,23,27.6
ic3320,12,25,50.67,10,27,32.6
ic3321,12,25,46.18,26,4,57.1
ic3322,12,25,54.1,7,33,17.2
ic3323,12,25,48.08,27,32,32.6
ic3324,12,25,49.16,26,44,23.6
ic3325,12,25,51.47,23,53,45.3
ic3326,12,25,52.75,23,46,6.4
ic3327,12,26,2.78,14,52,49.3
ic3328,12,25,57.93,10,3,13.6
ic3329,12,25,55.92,27,33,50.8
ic3330,12,25,56.31,30,50,36.9
ic3331,12,26,5.32,11,48,44.0
ic3332,12,26,5.19,25,16,47.4
ic3333,12,26,8.77,13,7,58.6
ic3334,12,26,9.53,28,27,57.0
ic3335,12,26,19.13,26,7,45.5
ic3336,12,26,19.89,26,50,18.4
ic3337,12,26,21.47,25,18,41.5
ic3338,12,26,22.28,25,53,10.4
ic3339,12,26,30.1,8,52,20.0
ic3340,12,26,32.71,16,50,40.8
ic3341,12,26,23.19,27,44,43.9
ic3342,12,26,27.37,27,8,19.1
ic3343,12,26,35.1,8,52,27.4
ic3344,12,26,32.39,13,34,43.6
ic3345,12,26,33.34,24,22,7.9
ic3346,12,26,44.43,11,22,47.0
ic3347,12,26,44.57,10,55,6.9
ic3348,12,26,38.11,25,37,29.6
ic3349,12,26,47.06,12,27,14.3
ic3350,12,26,46.43,9,26,33.4
ic3351,12,26,40.99,27,36,20.1
ic3352,12,26,47.8,8,45,27.0
ic3353,12,26,45.08,27,54,44.4
ic3354,12,26,51.46,12,5,49.7
ic3355,12,26,51.14,13,10,32.6
ic3356,12,26,50.49,11,33,32.5
ic3357,12,26,51.35,9,46,39.0
ic3358,12,26,54.34,11,39,50.3
ic3359,12,26,51.4,23,29,53.4
ic3360,12,26,50.72,26,2,47.9
ic3361,12,26,54.55,10,39,57.1
ic3362,12,26,54.41,26,41,24.3
ic3363,12,27,3.07,12,33,38.9
ic3364,12,27,4.91,25,33,47.7
ic3365,12,27,11.18,15,53,48.0
ic3366,12,27,12.12,9,24,36.7
ic3367,12,27,11.9,26,57,24.3
ic3367 ned01,12,27,10.07,26,57,26.7
ic3368,12,27,20.38,16,25,42.9
ic3369,12,27,16.94,16,1,28.1
ic3370,12,27,37.33,-39,20,16.0
ic3371,12,27,22.25,10,52,0.4
ic3372,12,27,24.54,25,17,14.0
ic3373,12,27,27.81,25,27,14.1
ic3374,12,27,33.48,10,0,13.6
ic3375,12,27,40.36,27,21,53.1
ic3376,12,27,50.34,26,59,36.7
ic3377,12,27,51.95,24,56,31.8
ic3378,12,28,1.51,17,17,46.7
ic3379,12,28,4.26,17,18,20.7
ic3380,12,28,5.53,26,40,22.3
ic3381,12,28,14.88,11,47,23.4
ic3382,12,28,13.54,13,34,14.5
ic3383,12,28,12.32,10,17,51.6
ic3384,12,28,12.26,25,5,28.8
ic3385,12,28,14.95,25,25,57.4
ic3386,12,28,23.68,13,11,44.7
ic3387,12,28,18.82,27,59,44.6
ic3388,12,28,28.06,12,49,25.2
ic3389,12,28,23.52,27,50,41.8
ic3390,12,28,28.57,24,48,33.6
ic3391,12,28,27.3,18,24,54.1
ic3392,12,28,43.26,14,59,58.2
ic3393,12,28,41.71,12,54,57.3
ic3394,12,28,41.21,26,47,54.3
ic3395,12,28,44.5,25,2,5.1
ic3396,12,28,44.98,25,3,0.8
ic3397,12,28,46.56,25,43,54.9
ic3399,12,28,55.98,25,41,45.9
ic3400,12,29,2.9,9,24,22.2
ic3401,12,28,58.84,26,27,36.3
ic3402,12,28,59.32,28,51,43.0
ic3403,12,29,1.46,24,37,57.6
ic3404,12,29,10.72,7,9,14.2
ic3405,12,28,59.61,37,43,48.4
ic3406,12,29,2.63,27,38,25.9
ic3407,12,29,3.86,27,46,43.9
ic3408,12,29,15.79,11,52,33.2
ic3409,12,29,21.23,14,47,21.5
ic3410,12,29,6.17,19,0,17.2
ic3411,12,29,12.39,24,35,3.1
ic3412,12,29,22.65,9,59,20.5
ic3413,12,29,22.51,11,26,2.0
ic3414,12,29,28.78,6,46,18.5
ic3415,12,29,21.61,26,45,58.4
ic3416,12,29,34.96,10,47,35.1
ic3417,12,29,39.22,7,51,40.6
ic3418,12,29,43.92,11,24,16.9
ic3419,12,29,44.58,15,1,29.1
ic3420,12,29,42.56,13,26,47.1
ic3421,12,29,38.59,26,13,50.2
ic3422,12,29,54.61,14,41,18.1
ic3423,12,29,46.52,13,39,31.6
ic3424,12,29,45.04,24,24,31.2
ic3425,12,29,56.39,10,36,55.2
ic3426,12,30,1.46,13,35,53.4
ic3427,12,30,10.33,10,46,46.1
ic3428,12,30,7.51,23,40,30.1
ic3429,12,30,7.94,23,32,42.5
ic3430,12,30,16.88,9,5,6.4
ic3431,12,30,24.18,11,36,52.1
ic3432,12,30,27.84,14,9,36.7
ic3433,12,30,28.21,17,18,35.0
ic3434,12,30,27.26,18,48,35.0
ic3435,12,30,39.88,15,7,46.9
ic3436,12,30,29.93,19,40,22.9
ic3437,12,30,45.91,11,20,35.5
ic3438,12,30,59.71,8,4,40.3
ic3439,12,30,59.47,25,33,42.5
ic3440,12,31,5.16,12,1,47.5
ic3441,12,31,4.42,28,51,9.7
ic3442,12,31,20.19,14,6,54.7
ic3443,12,31,15.73,12,19,54.4
ic3444,12,31,13.89,27,32,58.7
ic3445,12,31,19.43,12,44,16.8
ic3446,12,31,22.94,11,29,32.6
ic3447,12,31,17.9,10,40,48.6
ic3448,12,31,23.19,17,12,23.1
ic3449,12,31,22.94,25,54,50.4
ic3450,12,31,24.82,26,47,46.1
ic3451,12,31,24.07,28,51,18.7
ic3452,12,31,32.53,11,37,29.0
ic3453,12,31,37.74,14,51,35.3
ic3454,12,31,38.65,27,29,44.6
ic3455,12,31,44.55,25,47,9.9
ic3456,12,31,43.75,28,21,25.8
ic3457,12,31,51.34,12,39,25.2
ic3458,12,31,44.0,28,8,50.5
ic3459,12,31,55.92,12,10,26.5
ic3460,12,31,50.39,27,23,12.8
ic3461,12,32,2.74,11,53,24.3
ic3462,12,32,9.58,15,18,3.4
ic3463,12,32,4.58,12,19,9.9
ic3464,12,32,0.2,26,0,17.4
ic3465,12,32,12.24,12,3,41.6
ic3466,12,32,5.68,11,49,4.5
ic3467,12,32,24.57,11,47,15.3
ic3468,12,32,14.21,10,15,5.3
ic3469,12,32,10.98,25,48,10.0
ic3470,12,32,23.39,11,15,46.7
ic3471,12,32,22.82,16,1,7.8
ic3472,12,32,18.78,24,43,41.7
ic3473,12,32,19.12,18,14,38.9
ic3474,12,32,36.51,2,39,41.5
ic3475,12,32,41.06,12,46,15.6
ic3476,12,32,41.88,14,3,1.6
ic3477,12,32,38.21,26,2,18.4
ic3478,12,32,44.2,14,11,46.3
ic3479,12,32,40.93,25,24,22.0
ic3480,12,32,41.49,26,49,42.8
ic3481,12,32,52.26,11,24,15.8
ic3482,12,33,1.0,27,49,49.1
ic3483,12,33,10.06,11,20,50.4
ic3484,12,33,5.3,17,24,10.8
ic3485,12,33,11.26,9,13,2.2
ic3486,12,33,14.01,12,51,28.2
ic3487,12,33,13.44,9,23,50.5
ic3488,12,33,8.45,26,20,57.7
ic3489,12,33,13.7,12,14,49.2
ic3490,12,33,13.9,10,55,42.7
ic3491,12,33,8.99,27,5,39.8
ic3492,12,33,19.78,12,51,12.4
ic3493,12,33,18.88,9,23,35.5
ic3494,12,33,13.71,27,35,2.8
ic3495,12,33,16.29,26,48,31.7
ic3496,12,33,19.31,26,45,19.6
ic3497,12,33,28.54,25,29,19.5
ic3498,12,33,28.97,26,44,17.0
ic3499,12,33,45.0,10,59,44.6
ic3500,12,33,49.67,13,57,46.0
ic3501,12,33,51.62,13,19,20.8
ic3502,12,33,42.33,26,37,2.5
ic3503,12,33,48.27,37,47,21.5
ic3504,12,34,7.85,6,53,10.9
ic3505,12,34,10.31,15,58,5.6
ic3506,12,34,6.74,12,44,29.8
ic3507,12,34,4.45,25,21,46.2
ic3508,12,34,6.95,26,40,14.8
ic3509,12,34,11.53,12,2,56.3
ic3510,12,34,14.81,11,4,17.5
ic3511,12,34,9.49,27,20,55.1
ic3512,12,34,9.66,27,21,40.0
ic3513,12,34,11.61,27,19,50.0
ic3514,12,34,15.79,26,42,2.2
ic3515,12,34,16.1,27,51,44.1
ic3516,12,34,17.14,27,27,8.3
ic3517,12,34,30.76,9,9,17.1
ic3518,12,34,31.29,9,37,24.4
ic3519,12,34,38.4,15,36,9.7
ic3520,12,34,31.81,13,30,13.2
ic3521,12,34,39.51,7,9,36.7
ic3522,12,34,45.58,15,13,14.8
ic3523,12,34,39.4,14,1,0.4
ic3524,12,34,43.1,14,14,39.6
ic3525,12,34,46.44,10,10,36.1
ic3526,12,34,40.61,25,41,2.9
ic3527,12,34,42.29,26,9,18.4
ic3528,12,34,55.9,15,33,56.2
ic3529,12,34,49.76,25,41,55.6
ic3530,12,34,49.32,17,48,51.4
ic3531,12,34,56.54,26,37,35.7
ic3532,12,34,57.52,25,52,50.3
ic3533,12,35,1.28,25,46,47.0
ic3534,12,34,52.13,14,58,41.4
ic3535,12,35,10.9,25,43,55.1
ic3536,12,35,12.49,26,32,0.3
ic3537,12,35,22.46,7,39,10.8
ic3538,12,35,15.56,26,14,7.9
ic3539,12,35,20.09,23,58,59.3
ic3540,12,35,27.23,12,45,0.9
ic3541,12,35,21.72,23,58,30.9
ic3542,12,35,41.19,11,40,1.8
ic3543,12,35,41.42,26,17,9.0
ic3544,12,35,47.4,14,18,2.0
ic3545,12,35,41.18,26,31,23.2
ic3546,12,35,41.69,26,13,19.9
ic3547,12,35,48.89,26,19,44.8
ic3548,12,35,56.63,10,56,10.7
ic3549,12,35,50.85,26,23,42.8
ic3550,12,35,52.12,27,55,55.5
ic3551,12,35,53.71,27,57,51.0
ic3552,12,35,53.9,27,59,38.0
ic3553,12,35,55.93,26,11,35.0
ic3554,12,35,55.19,27,55,38.4
ic3555,12,35,55.95,27,59,20.0
ic3556,12,35,58.46,26,57,57.8
ic3557,12,36,8.17,16,38,27.1
ic3557 ned01,12,36,8.14,16,38,29.3
ic3557 ned02,12,36,8.44,16,38,26.1
ic3558,12,36,2.8,11,50,59.3
ic3559,12,36,3.36,26,59,14.5
ic3560,12,36,3.91,27,4,41.5
ic3561,12,36,4.79,26,53,58.6
ic3562,12,36,10.56,9,55,21.4
ic3563,12,36,7.22,27,55,38.5
ic3564,12,36,8.09,27,55,42.2
ic3565,12,36,12.26,26,45,22.0
ic3566,12,36,21.72,11,9,53.6
ic3567,12,36,22.72,13,36,10.3
ic3568,12,33,6.78,82,33,50.1
ic3569,12,36,8.2,19,19,22.5
ic3570,12,36,18.28,24,4,42.5
ic3571,12,36,19.99,26,5,1.6
ic3572,12,36,27.93,11,37,6.6
ic3573,12,36,27.22,11,45,32.8
ic3574,12,36,27.83,12,24,18.6
ic3575,12,36,32.38,13,44,54.3
ic3576,12,36,37.68,6,37,15.2
ic3577,12,36,36.27,11,53,49.7
ic3578,12,36,39.41,11,6,6.7
ic3579,12,36,32.74,26,6,14.9
ic3580,12,36,29.23,18,18,1.8
ic3581,12,36,38.11,24,25,44.5
ic3582,12,36,36.91,26,14,4.8
ic3583,12,36,43.49,13,15,33.6
ic3584,12,36,45.1,12,13,59.0
ic3585,12,36,39.9,26,49,47.8
ic3586,12,36,54.85,12,31,12.3
ic3587,12,36,48.33,27,32,54.7
ic3588,12,36,56.38,14,13,2.5
ic3589,12,37,1.2,6,56,13.2
ic3590,12,36,50.71,27,16,41.3
ic3591,12,37,3.04,6,55,35.9
ic3592,12,36,53.44,27,51,43.3
ic3593,12,36,53.93,27,44,56.8
ic3594,12,36,56.39,26,6,55.8
ic3595,12,37,6.4,23,47,12.8
ic3596,12,37,18.9,26,31,15.3
ic3597,12,37,24.64,23,51,50.6
ic3598,12,37,21.08,28,12,29.4
ic3599,12,37,41.2,26,42,27.6
ic3600,12,37,41.16,27,7,46.4
ic3601,12,37,53.64,15,13,28.8
ic3602,12,38,18.3,10,4,22.2
ic3603,12,38,16.15,15,34,11.3
ic3604,12,38,20.72,11,43,50.6
ic3605,12,38,20.95,19,32,28.8
ic3606,12,38,25.09,12,36,38.2
ic3607,12,38,32.17,10,22,35.5
ic3608,12,38,37.33,10,28,33.2
ic3609,12,38,34.72,14,21,8.7
ic3610,12,38,47.14,26,52,22.3
ic3611,12,39,4.14,13,21,48.7
ic3612,12,39,4.7,14,43,52.1
ic3613,12,39,4.79,13,45,32.4
ic3614,12,39,1.08,26,18,10.2
ic3615,12,39,1.61,18,12,2.4
ic3616,12,39,4.7,14,43,52.1
ic3617,12,39,25.0,7,57,57.0
ic3618,12,39,17.13,26,40,40.0
ic3619,12,39,18.78,24,8,32.7
ic3620,12,39,18.02,27,54,31.1
ic3621,12,39,33.58,15,30,9.4
ic3622,12,39,32.48,15,25,55.4
ic3623,12,39,27.62,27,6,8.4
ic3624,12,39,34.48,11,58,55.9
ic3625,12,39,33.17,10,58,3.6
ic3626,12,39,31.64,25,40,38.6
ic3627,12,39,32.0,27,29,50.2
ic3628,12,39,38.81,26,14,20.0
ic3629,12,39,46.66,13,31,59.9
ic3630,12,39,46.6,25,25,57.1
ic3631,12,39,48.01,12,58,26.3
ic3632,12,40,0.0,26,40,56.0
ic3633,12,40,11.25,9,53,46.1
ic3634,12,40,11.36,9,50,52.0
ic3635,12,40,13.38,12,52,29.2
ic3636,12,40,15.54,22,4,28.4
ic3637,12,40,19.57,14,42,54.0
ic3638,12,40,16.6,10,31,6.7
ic3639,12,40,52.85,-36,45,21.1
ic3640,12,40,25.2,26,31,27.0
ic3641,12,40,26.88,26,31,17.7
ic3642,12,40,25.73,26,43,52.4
ic3643,12,40,40.87,12,24,23.7
ic3644,12,40,36.23,26,30,16.6
ic3645,12,40,37.61,26,32,28.9
ic3646,12,40,38.5,26,31,34.3
ic3647,12,40,53.11,10,28,31.3
ic3648,12,40,52.19,12,59,6.0
ic3649,12,40,49.69,21,6,17.1
ic3650,12,40,48.51,26,28,21.8
ic3651,12,40,52.91,26,43,41.3
ic3652,12,40,58.56,11,11,4.2
ic3653,12,41,15.73,11,23,14.1
ic3654,12,41,12.5,22,35,22.0
ic3655,12,41,14.46,20,39,58.3
ic3656,12,41,13.93,22,35,41.9
ic3657,12,41,19.02,21,40,21.0
ic3658,12,41,20.63,14,42,2.0
ic3659,12,41,27.62,22,55,50.9
ic3660,12,41,36.84,21,5,36.1
ic3661,12,41,35.73,22,29,41.5
ic3662,12,41,36.27,23,25,30.6
ic3663,12,41,39.41,12,14,50.6
ic3664,12,41,41.55,19,56,38.9
ic3665,12,41,46.7,11,29,17.7
ic3666,12,41,53.37,7,50,42.1
ic3667,12,41,32.85,41,9,2.8
ic3668,12,41,32.89,41,7,27.0
ic3669,12,41,35.91,41,8,11.7
ic3670,12,41,55.02,11,46,27.0
ic3671,12,41,51.38,23,30,38.4
ic3672,12,42,8.66,11,45,15.4
ic3673,12,42,4.32,21,8,18.0
ic3674,12,42,5.12,22,30,38.8
ic3675,12,41,52.72,41,16,26.3
ic3676,12,42,12.28,13,33,35.4
ic3677,12,42,11.84,20,53,5.5
ic3678,12,42,12.58,20,52,49.7
ic3679,12,42,11.23,22,49,5.8
ic3680,12,42,0.91,39,6,15.3
ic3681,12,42,1.75,39,5,0.3
ic3682,12,42,19.48,20,51,52.0
ic3683,12,42,20.64,20,52,16.7
ic3684,12,42,26.51,11,44,25.1
ic3685,12,42,32.24,6,52,15.3
ic3686,12,42,36.0,10,33,55.1
ic3687,12,42,15.1,38,30,12.0
ic3688,12,42,37.38,14,21,25.9
ic3689,12,42,36.96,20,51,1.8
ic3690,12,42,49.19,10,21,26.9
ic3691,12,42,49.53,22,46,20.0
ic3692,12,42,54.0,20,59,23.1
ic3693,12,42,58.02,10,40,54.5
ic3694,12,43,7.28,11,12,43.2
ic3695,12,43,6.8,22,44,31.0
ic3696,12,43,9.64,19,55,40.9
ic3697,12,42,58.85,39,50,44.4
ic3698,12,43,17.3,11,12,41.5
ic3699,12,43,17.13,19,0,0.7
ic3700,12,43,20.0,19,15,57.4
ic3701,12,43,30.91,11,2,49.7
ic3702,12,43,28.37,10,52,25.9
ic3703,12,43,22.0,37,58,28.3
ic3704,12,43,45.61,10,46,12.3
ic3705,12,43,41.51,19,19,31.0
ic3705 ned01,12,43,41.52,19,19,37.3
ic3705 ned02,12,43,41.52,19,19,23.3
ic3706,12,43,47.99,9,13,52.1
ic3707,12,43,28.68,37,58,57.7
ic3708,12,43,52.55,13,8,15.1
ic3709,12,44,4.03,9,3,48.0
ic3710,12,44,9.45,12,6,59.5
ic3711,12,44,9.37,11,10,35.8
ic3712,12,44,16.65,10,22,28.4
ic3713,12,44,3.17,41,10,8.1
ic3714,12,44,23.08,10,11,19.8
ic3715,12,44,21.41,20,1,27.6
ic3716,12,44,45.14,8,6,7.8
ic3717,12,44,22.96,39,31,20.3
ic3718,12,44,45.98,12,21,5.2
ic3719,12,44,47.5,8,6,24.9
ic3720,12,44,47.48,12,3,51.5
ic3721,12,44,53.12,18,45,18.9
ic3722,12,44,50.69,11,46,42.9
ic3723,12,44,30.55,40,44,12.8
ic3724,12,44,53.76,10,16,56.5
ic3725,12,44,53.12,18,45,18.9
ic3726,12,44,42.59,40,40,44.4
ic3727,12,45,5.66,10,54,3.2
ic3728,12,45,3.13,20,58,26.7
ic3729,12,44,53.12,39,21,4.3
ic3730,12,45,6.56,21,10,10.5
ic3731,12,45,5.26,12,26,46.9
ic3732,12,45,11.96,10,19,28.0
ic3733,12,45,16.72,6,57,24.8
ic3734,12,45,9.28,23,2,20.6
ic3735,12,45,20.42,13,41,33.6
ic3736,12,45,18.96,21,32,8.7
ic3737,12,45,19.87,21,57,29.4
ic3738,12,45,25.74,19,13,51.1
ic3739,12,45,32.27,12,59,50.5
ic3740,12,45,30.62,20,48,57.4
ic3741,12,45,33.28,19,12,14.9
ic3742,12,45,32.02,13,19,57.3
ic3743,12,45,41.3,11,6,7.6
ic3744,12,45,41.48,19,30,1.2
ic3745,12,45,44.86,19,10,38.1
ic3746,12,45,31.91,37,49,24.8
ic3747,12,45,34.42,37,58,6.7
ic3748,12,45,50.92,19,25,49.2
ic3749,12,45,51.38,19,32,8.1
ic3750,12,45,57.06,19,6,13.9
ic3751,12,45,45.1,37,49,23.0
ic3752,12,46,4.09,19,0,41.2
ic3753,12,46,4.38,19,7,16.2
ic3754,12,46,15.54,8,20,54.4
ic3755,12,46,9.41,19,9,26.1
ic3756,12,46,10.1,11,54,52.6
ic3757,12,45,59.78,38,30,55.1
ic3758,12,45,59.67,40,46,29.5
ic3759,12,46,17.77,20,46,58.8
ic3760,12,46,18.26,11,52,24.9
ic3761,12,46,27.33,20,17,20.9
ic3762,12,46,37.6,22,14,46.9
ic3763,12,46,46.03,21,59,6.4
ic3764,12,46,56.8,9,51,25.6
ic3765,12,46,35.15,38,34,26.0
ic3766,12,46,53.52,19,6,38.1
ic3767,12,46,55.48,10,10,56.7
ic3768,12,46,40.71,40,35,51.6
ic3769,12,46,48.07,40,28,12.7
ic3770,12,47,15.7,9,11,56.8
ic3771,12,46,52.69,39,10,23.0
ic3772,12,46,56.09,36,31,51.4
ic3773,12,47,15.3,10,12,12.9
ic3774,12,47,1.09,36,17,17.9
ic3775,12,47,16.1,11,45,36.8
ic3776,12,47,12.21,22,29,4.6
ic3777,12,47,25.35,9,8,36.5
ic3778,12,47,1.97,40,35,47.1
ic3779,12,47,20.64,12,9,59.1
ic3780,12,47,8.08,40,14,9.7
ic3781,12,47,24.57,22,34,11.2
ic3782,12,47,15.67,40,22,3.9
ic3783,12,47,27.84,40,33,59.7
ic3784,12,47,50.7,19,23,2.6
ic3785,12,47,52.17,19,16,30.8
ic3786,12,47,36.9,39,2,45.7
ic3787,12,47,41.85,40,37,25.6
ic3788,12,48,7.26,18,52,7.9
ic3789,12,48,7.1,20,11,38.5
ic3790,12,48,14.65,11,6,27.3
ic3791,12,47,32.11,54,22,29.4
ic3792,12,48,14.16,11,5,10.8
ic3793,12,48,11.89,19,9,6.1
ic3794,12,48,21.51,19,10,13.1
ic3795,12,48,5.11,40,43,10.7
ic3796,12,48,27.0,20,2,15.7
ic3797,12,48,34.91,11,35,52.1
ic3798,12,48,42.92,9,14,27.7
ic3799,12,48,59.64,-14,23,57.2
ic3800,12,48,26.43,36,34,33.1
ic3800 ned01,12,48,26.42,36,34,33.1
ic3800 ned02,12,48,27.25,36,34,31.3
ic3801,12,49,0.65,10,57,21.5
ic3802,12,48,42.61,38,14,47.2
ic3803,12,49,4.4,10,37,54.5
ic3804,12,48,45.87,35,19,57.7
ic3805,12,48,42.63,38,15,11.0
ic3806,12,48,55.36,14,54,28.4
ic3807,12,49,29.8,-4,24,8.2
ic3808,12,48,58.76,40,35,45.3
ic3809,12,49,4.51,36,29,20.7
ic3810,12,49,3.18,40,38,47.9
ic3811,12,49,25.57,21,27,43.7
ic3812,12,49,53.8,-6,43,2.8
ic3813,12,50,2.32,-25,55,14.5
ic3814,12,49,32.41,20,3,1.7
ic3815,12,49,38.53,19,16,30.1
ic3816,12,49,28.47,37,13,49.0
ic3817,12,49,43.47,22,49,52.9
ic3818,12,49,46.73,21,45,8.0
ic3819,12,50,16.37,-14,22,50.7
ic3820,12,49,38.95,37,7,1.8
ic3821,12,49,57.55,20,58,8.5
ic3822,12,50,22.73,-14,19,18.7
ic3823,12,49,43.98,40,53,0.4
ic3824,12,50,30.55,-14,25,33.3
ic3825,12,50,37.05,-14,28,58.1
ic3826,12,50,39.9,-9,1,51.9
ic3827,12,50,52.12,-14,29,30.8
ic3828,12,50,20.7,37,56,56.2
ic3829,12,52,13.3,-29,50,26.4
ic3830,12,50,51.37,19,50,12.1
ic3831,12,51,18.59,-14,34,24.9
ic3832,12,50,49.2,39,48,37.7
ic3833,12,51,32.39,-13,19,48.1
ic3834,12,51,32.4,-14,13,17.0
ic3835,12,50,55.84,40,11,12.3
ic3836,12,51,3.72,40,11,3.2
ic3837,12,51,33.01,19,43,23.0
ic3838,12,50,52.12,-14,29,30.8
ic3839,12,51,46.26,20,25,15.5
ic3840,12,51,46.1,21,44,6.7
ic3841,12,51,50.5,22,20,40.2
ic3842,12,51,35.88,40,22,16.9
ic3843,12,51,39.19,39,0,4.7
ic3844,12,52,6.5,39,49,5.7
ic3845,12,52,8.66,38,37,8.4
ic3846,12,52,39.22,13,38,50.0
ic3847,12,52,33.74,22,3,53.0
ic3848,12,52,40.19,21,24,58.0
ic3848 ned01,12,52,40.0,21,25,0.0
ic3848 ned02,12,52,40.59,21,24,52.7
ic3849,12,52,36.83,40,46,20.0
ic3850,12,52,39.52,40,6,11.0
ic3851,12,53,4.73,21,54,33.0
ic3852,12,53,3.3,35,46,24.4
ic3853,12,53,10.3,38,49,45.4
ic3854,12,53,14.54,40,50,53.4
ic3855,12,53,22.69,36,47,9.6
ic3856,12,53,45.92,20,5,31.5
ic3857,12,53,56.06,19,36,25.7
ic3858,12,53,55.54,20,47,20.5
ic3859,12,54,19.86,-9,7,3.8
ic3860,12,54,6.71,19,18,2.6
ic3861,12,53,50.83,38,16,54.5
ic3862,12,53,52.96,36,5,13.0
ic3863,12,53,53.84,38,28,49.6
ic3864,12,54,12.34,18,57,4.6
ic3865,12,54,14.15,18,52,8.2
ic3866,12,54,15.22,22,21,42.6
ic3866 ned01,12,54,14.97,22,21,34.7
ic3866 ned02,12,54,15.5,22,21,51.4
ic3867,12,54,19.58,18,56,30.5
ic3868,12,54,21.0,18,59,25.2
ic3869,12,54,21.27,18,58,17.1
ic3870,12,54,21.58,22,22,54.1
ic3871,12,54,25.67,18,55,44.9
ic3872,12,54,30.56,18,57,47.4
ic3873,12,54,31.6,18,52,57.6
ic3874,12,54,34.42,18,57,25.2
ic3875,12,54,37.17,22,2,11.2
ic3876,12,54,48.33,19,0,55.2
ic3877,12,54,48.68,19,10,41.8
ic3878,12,54,29.56,40,4,11.0
ic3879,12,54,31.87,38,37,42.8
ic3880,12,54,47.99,22,30,8.0
ic3881,12,54,53.95,19,7,5.0
ic3882,12,54,53.71,22,34,32.1
ic3883,12,55,13.52,-8,7,11.1
ic3884,12,54,57.73,19,40,52.6
ic3885,12,54,42.73,37,9,17.0
ic3886,12,55,0.3,19,0,42.1
ic3887,12,54,43.77,40,18,16.7
ic3888,12,54,46.37,39,34,16.6
ic3889,12,54,50.9,36,1,0.6
ic3890,12,54,50.26,37,11,7.1
ic3891,12,54,58.25,36,3,9.8
ic3892,12,55,6.04,39,13,19.0
ic3893,12,55,7.45,38,37,25.9
ic3894,12,55,27.61,19,4,8.8
ic3895,12,55,9.23,39,12,11.7
ic3896,12,56,43.23,-50,20,48.7
ic3897,12,55,19.1,39,40,21.4
ic3898,12,55,23.84,37,34,58.4
ic3899,12,55,40.66,20,38,11.2
ic3900,12,55,41.3,27,15,2.7
ic3901,12,55,50.5,21,56,20.5
ic3902,12,55,38.58,35,59,45.0
ic3903,12,55,38.74,40,23,58.8
ic3904,12,55,45.6,36,17,36.3
ic3905,12,56,8.59,19,51,7.5
ic3905 ned01,12,56,7.99,19,51,21.2
ic3905 ned02,12,56,8.58,19,51,11.6
ic3905 ned03,12,56,9.27,19,50,48.2
ic3906,12,55,51.06,40,27,49.9
ic3907,12,56,18.18,18,47,2.5
ic3908,12,56,40.62,-7,33,46.0
ic3909,12,56,2.82,40,23,7.6
ic3910,12,56,4.53,39,43,11.6
ic3911,12,56,9.43,35,38,17.7
ic3911 ned01,12,56,9.22,35,38,12.3
ic3911 ned02,12,56,9.6,35,38,23.0
ic3912,12,56,7.54,39,54,38.4
ic3913,12,56,28.57,27,17,28.6
ic3914,12,56,22.78,36,21,39.3
ic3915,12,56,39.02,20,17,30.1
ic3916,12,56,31.17,38,36,48.4
ic3917,12,56,51.63,22,0,21.8
ic3918,12,56,53.54,22,22,25.0
ic3919,12,56,48.71,38,35,19.5
ic3920,12,56,50.05,39,57,31.2
ic3921,12,56,56.65,38,38,22.2
ic3922,12,56,57.5,38,28,41.8
ic3923,12,57,1.13,37,57,20.6
ic3924,12,57,24.88,18,46,53.5
ic3925,12,57,15.12,36,25,19.2
ic3926,12,57,30.41,22,48,43.0
ic3927,12,58,10.39,-22,52,33.7
ic3928,12,57,18.29,40,26,29.8
ic3929,12,57,41.09,20,23,48.8
ic3930,12,57,22.39,38,45,53.7
ic3931,12,57,57.2,19,37,3.5
ic3932,12,58,5.3,19,35,0.4
ic3933,12,57,57.2,36,38,42.2
ic3934,12,58,17.56,18,49,31.5
ic3935,12,58,12.68,26,23,48.8
ic3936,12,58,19.93,19,3,29.8
ic3937,12,58,24.74,18,49,7.2
ic3938,12,58,25.36,18,45,9.5
ic3939,12,58,28.02,18,45,6.7
ic3940,12,58,16.47,35,50,20.2
ic3941,12,58,13.91,39,46,22.2
ic3942,12,58,19.89,36,6,31.5
ic3943,12,58,36.35,28,6,49.5
ic3944,12,58,44.75,23,46,51.8
ic3945,12,58,29.63,39,56,9.3
ic3946,12,58,48.72,27,48,37.4
ic3947,12,58,52.1,27,47,6.2
ic3948,12,58,58.15,24,3,40.9
ic3949,12,58,56.01,27,50,0.1
ic3950,12,59,6.12,18,44,8.2
ic3951,12,59,10.2,18,45,51.4
ic3952,12,58,52.15,38,52,10.2
ic3953,12,59,9.12,23,5,11.8
ic3954,12,59,12.65,19,16,22.6
ic3955,12,59,6.03,27,59,48.1
ic3956,12,58,56.38,37,23,53.4
ic3957,12,59,7.49,27,46,4.0
ic3958,12,59,11.41,24,1,20.2
ic3959,12,59,8.2,27,47,2.9
ic3960,12,59,7.96,27,51,18.0
